"TOT_LVG_AREA","SPEC_FEAT_VAL","structure_quality","SUBCNTR_DI","LND_SQFOOT","OCEAN_DIST","CNTR_DIST","HWY_DIST","WATER_DIST","age","RAIL_DIST","SALE_PRC"
2349,0,4,43255.9,7664,58624.2,75282.2,6836.4,27956.6,28,9114.8,320000
2522,4012,4,44879.2,5500,60471.2,77137.6,7246.4,29819.8,19,9028.5,428000
2184,1540,4,44401.3,5842,59909.7,76558,7010.3,29239.5,25,8988.2,355000
3120,4332,4,46300,5654,62106.6,78816.3,8035.1,31503.7,11,9035.9,430000
1855,33298,4,43533,4563,58840.5,75407.7,6624,28090,27,8873.4,3e+05
2390,50757,4,45985.5,5050,61636.8,78228.4,7446.1,30927.1,3,8690.9,445000
2244,1020,4,44577,5300,59948.9,76440.8,6548.6,29139.8,17,8524.7,309000
2249,3888,4,44750.9,5845,60101,76552.5,6491.1,29256.5,18,8420.6,365000
2748,1261,4,44653.1,6000,62100.4,80638.5,13281.6,33394.4,12,14420.6,395000
2735,6617,4,48330.4,5850,65591.8,84654.7,15441.9,37373.5,12,15164.8,381500
1760,6449,4,48578.1,5000,65837.7,84850.4,15519.6,37564.9,7,15168.9,335000
1761,11747,4,47927.2,6000,65375.4,84062.6,14893.2,36774.5,12,14748,370000
1795,5596,4,47732.5,5000,65292.7,83743.4,14584.1,36450.8,12,14509.5,350000
1795,3805,4,45150.9,7279,62497.4,80879.7,12979.4,33605.9,13,13943.5,370000
2735,0,4,48594.2,5500,65989.9,84643.8,15100.9,37343.2,12,14723.5,395000
1758,0,4,48803.3,6127,66207.3,84797.1,15144.3,37493.2,12,14701.2,345000
1758,1399,4,44971.2,6000,62241.3,80564.9,12701.1,33285.8,13,13763.4,330000
2735,0,4,44965.2,7928,62202,80495.6,12613.8,33213.8,12,13692.9,455000
1758,46210,4,44846,6026,62060.6,80343.8,12524,33062,13,13660.4,450000
1758,6625,4,47835.2,5500,65336.7,83635.3,14286.3,36331,12,14178.7,350000
2426,28997,4,47498.2,6166,64921.2,83170.6,13893.5,35863.3,12,13912.4,438000
2830,45055,4,47797.2,6905,65255.4,83505.9,14075.6,36195.9,12,13962.7,493000
2291,3800,4,46838,5250,64193.2,82423.3,13405.9,35117.6,13,13677.3,345000
2748,34456,4,45241.5,7279,62433,80646.2,12447.8,33350.4,12,13416.9,460000
1758,57,4,48277,5000,65727.9,83927.5,14221.1,36610.2,12,13938.7,324000
1841,95,4,48082.4,5000,65513.1,83708.5,14076.7,36392,12,13865.9,350000
2508,9414,4,46955.8,6249,64275.8,82457.9,13314,35146.9,13,13542.3,417000
1758,854,4,45332.3,6014,62478.5,80638,12322.1,33336.3,13,13268.3,349000
2830,24936,4,47874.8,5250,65262.6,83430.6,13843.9,36112.9,12,13709.3,465000
1758,3145,4,48236.6,5000,65638.3,83788.7,14026,36467.7,11,13755.5,343000
2623,15614,4,45714.6,6433,62852.8,80965.4,12371.7,33656.6,11,13156.8,4e+05
2623,9080,4,45979.6,5250,63120.4,81209.4,12423.3,33896,12,13089.5,370000
3114,31540,4,47034.9,5050,64283.7,82383.2,13079.3,35064.4,13,13281.8,465000
2079,1440,4,48214.7,6021,65568.8,83673.9,13874.1,36350.3,12,13616.9,320000
2879,34813,4,48243.1,6389,65582.1,83667.8,13825.4,36342.6,12,13555.6,490000
3114,5700,4,47248,6786,64475.2,82536.2,13104.6,35214.4,12,13231.6,475000
2682,11826,4,46125.5,5491,63200.8,81217.4,12309.5,33899.3,12,12897.8,414000
2830,38705,4,47975.9,6561,65243,83271.7,13448.8,35943.6,12,13276,520000
2623,3750,4,46859,5339,64006.2,82016.8,12664.2,34692.1,12,12948.5,365000
3424,6432,4,46646.1,6353,63735.7,81715.3,12457.7,34391.5,11,12821.2,479000
2102,12428,4,49079.5,5000,66284.5,84150.7,13675.4,36811.4,12,13074.3,360000
1845,3864,4,49521.6,5000,66772.6,84644.2,13996.5,37303.7,12,13223.7,320000
3050,37020,4,48509.1,5001,65651.5,83503.3,13222.9,36164.7,2,12839.7,460000
2489,0,4,47192.3,5250,64196.4,82028.2,12290.8,34692.5,12,12460.1,340000
2489,36439,4,47238.4,9884,64207.8,82001.3,12203.8,34664.4,12,12296.1,410000
2623,2557,4,47049.3,5725,63986,81757.7,11969.8,34419.2,12,12199.4,365000
2102,41300,4,49414.9,5000,66556.2,84323,13589.2,36980.3,12,12848.8,409000
2722,2884,4,49111.4,5200,66217.1,83973.6,13331.1,36631.1,12,12703.7,425000
2523,4891,4,49308.1,5375,66422.2,84169.5,13445.6,36826.6,12,12742.3,424900
1912,3675,4,48919.6,5700,65987,83715.1,13070.9,36372,12,12501.4,340000
2730,43245,4,48876.1,5700,65938.4,83665.3,13035.3,36322.2,12,12483,507900
3195,4251,4,46923.1,5775,63748.5,81420.3,11584.5,34079.3,12,11897.9,412500
2481,1116,4,48586.8,7047,65594.8,83297.2,12775.9,35954.4,11,12346.7,415100
1846,5034,4,48649.7,5250,65630.3,83292.1,12661.2,35948.4,11,12197.2,345000
1993,45463,4,49080.4,5000,66065.2,83695,12888.6,36350.9,12,12258.5,363500
1912,3092,4,48862.9,5000,65822.3,83445.7,12709.8,36101.7,12,12167.1,380000
2680,36407,4,49666.9,5000,66703.4,84330.3,13294.3,36986.2,12,12424.1,446000
1912,1474,4,49327.4,5363,66323.1,83937.3,13007.9,36593.2,13,12270.7,350000
1993,2204,4,49000,5000,65944,83537.9,12711.1,36193.8,12,12109.6,350000
1993,37234,4,49155.6,5000,66102,83683.7,12784.6,36339.6,12,12118.6,377000
2481,0,4,48545.5,6169,65412,82970.9,12260.1,35626.8,11,11844.7,380000
3201,48306,4,47797.3,7321,64584.4,82127,11681.5,34782.8,11,11584.9,440000
2735,5270,4,48723.5,6803,65597.7,83146.9,12329.1,35802.8,11,11820.4,437000
2735,33528,4,48909.8,5250,65757.4,83253.5,12297.1,35910,11,11710.8,465000
3195,27638,4,47689,5746,64376.8,81826.6,11300.3,34482.7,12,11261.3,460000
1846,5504,4,48962.8,5250,65783.6,83246.1,12225,35903.1,11,11612.9,345000
2513,1987,4,49121.7,5250,65949.8,83409.2,12353.5,36066.2,9,11686.2,385000
1944,0,4,49365.9,5250,66205.8,83654.4,12500.3,36311.9,9,11730.3,360000
2575,3598,4,49262.9,6000,66074.2,83501.4,12350.4,36159.2,12,11618.6,339700
3201,53483,4,48262.4,7995,64953.3,82350.5,11526.9,35007.7,11,11233.3,555000
2198,12151,4,49293.5,6000,66089.5,83497.5,12310.5,36155.8,12,11563.4,290000
3201,40342,4,49385.3,6366,66135.6,83485.7,12188.5,36146,12,11393.7,530000
2623,1416,4,48040.2,5250,64607.9,81895.7,10992.5,34555.7,13,10799.5,365000
2481,2330,4,49181.6,5880,65863.1,83157.6,11834.4,35819.9,11,11109.7,375000
2198,6256,4,48370.7,8417,64947.2,82211,11142.9,34872.5,11,10789.7,375000
2198,6143,4,48305.9,7980,64873.8,82135.2,11089.1,34796.7,11,10767.2,415000
2481,41630,4,49088.7,8164,65670.8,82874,11474,35539,11,10783.5,4e+05
2202,760,4,50129.6,5000,66830.5,84056.9,12344.6,36725.2,7,11213.3,365000
2821,1920,5,50485.4,5000,67183,84370.8,12517.5,37042.3,0,11241.6,490000
2839,13754,4,47464.6,6900,63796.2,80898.9,9991.4,33565.2,13,10119.1,392500
3537,43606,4,47627.7,7341,63942.9,81011.7,9985.9,33680.5,12,10030.1,485000
2821,4890,4,47476.4,6900,63769.7,80832,9865.5,33500.6,13,9994.9,393000
3462,0,4,47794.8,6900,64089,81122.1,10008.9,33792.6,13,9980.9,407600
3120,30897,4,48466.5,5250,64741.8,81683.2,10154,34364.2,13,9758.4,440000
2575,0,4,48959.8,6781,65268.7,82194.3,10468.9,34879,12,9816.7,380000
2506,2565,4,48523.6,5250,64771,81677.9,10083,34362,13,9657.8,340000
3462,0,4,47832.2,6900,63981.3,80860.3,9496,33543.5,12,9457.6,437000
1912,2499,4,50920.4,5000,67410.3,84334.4,12042.1,37029.6,13,10516,357000
2314,11000,4,50620.1,5000,67072,83984.1,11751.9,36678.8,13,10341.7,395000
1912,7069,4,50766.5,5000,67122.3,83920.3,11540.4,36626.3,13,10050.5,345000
1839,4392,4,42801.5,5303,59288,81696.7,16887.8,34941.8,14,17689.9,364900
2016,1852,4,44270.9,4950,60454.5,83188.8,18424.1,36369.2,16,16324.2,345000
1288,2948,4,45259.5,3800,61268.8,84153.9,18825.2,37284.2,20,15517.1,234700
2216,26170,4,44461.2,5397,60667.4,83299.5,18435.5,36455.5,17,16261.8,346000
2407,31916,4,42741.8,5510,59330.9,81503.4,16738.4,34718,14,17956.3,420000
2705,696,4,45496.4,5000,61487.4,84364.3,18895.6,37483.8,15,15302.7,355000
3097,44223,4,45662.3,5841,61644.4,84501.4,18909.4,37609.1,16,15182.2,418000
1556,573,4,45127.6,3800,61223.6,83938.9,18613.3,37058.7,18,15751.4,280000
3110,54152,4,45685.9,6003,61760.4,84368.2,18645.8,37450.3,15,15385,380000
1656,2449,4,43682.9,4482,60228.9,82263.7,17572.2,35405.1,20,17315.1,285000
2556,1589,4,46296.4,6000,62268.7,84985.5,18854.5,38036.5,15,14897.5,375000
2457,2262,4,43030.2,6500,59743.3,81545.6,16855,34699.4,2,18004.1,420000
2090,0,4,45684.7,4810,61843.7,84280.1,18451.9,37342.9,14,15546.7,329900
2841,21275,4,43015.5,6754,59784,81451.3,16787,34585.1,8,18125.5,438500
2653,3630,4,43077.5,10000,59895.3,81447.2,16788.1,34577.3,0,18041.7,539900
1928,9894,4,42278.7,5000,59373.8,80465.9,15833.7,33592.7,22,18253.1,353000
3073,35113,4,46824.9,5000,62948.1,85181.7,18477.4,38162.1,14,14921.2,395000
1646,5130,4,43567.5,4627,60441.5,81712.9,16820,34775.8,16,18053,320000
3097,5142,4,45932.3,5955,62302,84170.8,17852.8,37161.7,15,15831,386500
2165,11114,4,45285.5,5000,61866.6,83392.2,17336,36383.7,15,16616.5,335000
2568,32935,4,45148.6,5000,61762.1,83244.7,17263.4,36239.4,14,16751.2,425000
1684,35664,4,45769,5000,62256.8,83882.2,17541.5,36858.2,20,16185.8,285000
2297,3310,4,42648.1,6666,59876.9,80539.5,15991.9,33597.6,0,17727.5,385000
2715,28886,4,45354.6,5382,61981.9,83382.6,17254,36364.4,14,16629.3,428000
2165,0,4,45117,5005,61796.6,83128.2,17092.7,36110.6,14,16899.3,350000
1621,26517,4,46078.1,4725,62571.4,84114.8,17562.8,37073.4,19,15997.3,330000
2582,37923,4,44634.7,8370,61483.9,82531,16703.5,35512.5,15,17458.7,425000
1600,7232,4,43397.9,6000,60542.6,81202.2,16149.4,34215.2,14,17523.1,247600
3036,53238,4,42984.4,5200,60238.6,80752,16009.5,33779.9,10,17529,326500
1946,6863,4,43287.5,6000,60460,81082.6,16102.5,34098.4,13,17513.6,370000
2102,510,4,42693,5000,60016.2,80434.3,15861.5,33465.6,2,17474.4,370000
2723,1067,4,44806.8,8532,61662.9,82653.2,16684.6,35623.8,14,17361.1,405000
2367,4540,4,43134.9,7200,60407.2,80832.7,15914.7,33842.5,5,17391.9,440000
1621,3310,4,46230.7,4725,62798.1,84116.2,17314.1,37044.2,19,16125.1,250000
2238,37739,4,46238.5,5000,62945.7,83929.7,16983.1,36833.8,14,16383,354000
2238,5698,4,45268.4,5000,62310.2,82725.1,16154.4,35626.4,13,16933,365000
2165,0,4,45959.2,5000,62877.8,83408,16385.7,36285.1,15,16926,370000
2164,32533,4,46401.8,6414,63231.8,83851.3,16627.5,36721.9,15,16584.4,359500
3121,8560,4,46744.8,5366,63582.1,84107.9,16585.3,36955.2,10,16497.4,375000
3317,776,4,47522.3,6829,64240.2,84869.1,16942.9,37697.6,11,15885.4,465000
2291,836,4,47542.5,5000,64279.5,84861.5,16901.7,37686.5,11,15925.5,391000
3295,7579,4,46688.9,7553,63617.5,83945.5,16349.3,36783.9,10,16631.9,460000
2291,1152,4,47731.9,5000,64524.8,84922,16755.7,37728.8,11,15991.3,372000
3413,6380,4,47216.4,5920,64145.4,84295.6,16311,37102.8,11,16440.1,515000
3381,35943,4,46036.4,5150,63282.6,82950.1,15498.1,35768.6,13,16024.5,460000
3112,1068,4,45914.1,5366,63282.2,82706.6,15171.1,35510.8,13,15744,4e+05
2122,3158,4,45801.8,5150,63213.4,82561,15092.5,35366,13,15719.7,355000
3276,2442,4,48038.8,6000,65052.4,84822.1,16158,37583.4,10,16007.8,450000
2291,6208,4,46065.6,5000,63533.7,82667.2,14915.4,35450.7,13,15453.2,366000
2291,4294,4,46087.9,5000,63570.5,82661,14873.4,35441.4,13,15404.3,420000
3393,37691,4,47583.3,6000,64735.7,84266.7,15726.8,37025.7,10,15717.7,549000
3301,950,4,48114.6,6000,65180.7,84799.1,16017,37550.6,10,15837.9,424000
2122,4032,4,46181.9,5000,63681.5,82697.6,14779.1,35468.3,13,15270.4,377500
2454,6729,4,47338.4,5229,64611.8,83901.8,15426.4,36657.7,9,15507.9,415000
3549,2184,4,47549.9,6266,64767.9,84138.6,15547.6,36890.9,11,15550.3,450000
2447,1820,4,47213,5000,64521.2,83759.1,15326.4,36515.1,12,15448.5,389000
3112,2588,4,46205.2,5366,63759.4,82631.1,14666.7,35396.4,13,15162.5,440000
3262,40571,4,47695.6,6000,64913.8,84249.9,15545.1,36996.1,11,15494.5,460000
3262,2797,4,47496.8,8185,64797.4,83972.5,15290,36714.6,11,15301.7,470000
3393,0,4,48283.1,6174,65419.9,84812.3,15799,37547.1,10,15550.7,455000
2298,5310,4,39238.1,7782,56554.7,77999.4,13095.2,31422.1,0,19430.5,450000
2298,55630,4,39266.5,7916,56610.8,77984.1,13095.4,31393,0,19346.5,475000
3019,36524,4,38363,12170,55955.1,77010.8,12103.3,30466.9,33,19303.9,450000
2191,54096,4,38973.5,8158,56475.2,77554.4,12694.7,30949.9,13,19132.4,415000
2191,980,4,38907.7,7500,56497.9,77385,12550,30762.3,32,18974.2,325000
2439,0,4,38569.7,7500,56254.8,77016.4,12175.6,30410.3,13,18957.6,430000
2461,3451,4,39862.7,7500,57249.6,78337.4,13541.4,31652.7,28,18901.4,376000
2191,1680,4,39312.6,7500,56861.1,77727.5,12923.3,31066.7,7,18858.1,435000
2699,33771,4,40472.2,7505,57736.2,78944,14170.1,32224,23,18867.6,421000
3245,43490,4,40726.3,10800,58248.8,78734.6,14089.9,31905.8,24,18074.4,6e+05
2417,27538,4,40064.2,7508,57774.3,78008.8,13354.1,31204.3,27,18029.9,386100
1852,931,4,40620.2,10977,58312.4,78420,13824.7,31554.9,29,17723.4,350000
2956,35749,4,40106.2,7690,57929.9,77738,13158.4,30872.9,26,17530.7,430000
2982,1997,4,40554.8,7369,58378.2,78063.5,13527.1,31155.5,24,17307.1,452000
3185,33942,4,38948.1,13001,56765.3,76324.4,11758.3,29477.1,30,17264,587000
2797,53116,4,40347.2,9425,58168.7,77728.3,13212.7,30810.3,24,17139.6,480000
2865,36100,4,40872.4,7369,58694.9,78239.2,13749.4,31292.8,23,17059.1,460000
2848,44694,4,40781.7,7369,58603.9,78143,13647.5,31202.1,24,17055.8,470000
3084,291,4,44397.4,6603,61479.1,82021.9,16120.9,34970.6,11,17176.9,435000
2863,278,4,43742.5,6166,61012,81270.7,15751.2,34229,13,17039.5,430000
3050,55760,4,43513.6,7998,60854.1,81004.9,15642.9,33968.7,0,17016.8,427000
2866,3040,4,40669.3,7875,58489,77861.5,13409.7,30893.4,17,16784.2,405000
2149,2205,4,44000.1,6000,61295.9,81422.7,15657.3,34359.4,13,16871.6,361000
2343,31111,4,39784.8,7875,57512,76837.7,12379.2,29893.3,30,16697.1,390000
2130,26687,4,39729,7875,57423.1,76724.1,12275.7,29773.7,30,16622.6,385000
3013,0,4,42061.4,7000,59872.4,79251.1,14748.9,32219.3,1,16611.5,450000
2270,5030,4,41157.5,7505,58977.2,78254.3,13842.5,31252.3,13,16605.7,390000
1850,6270,4,45133.8,4500,62237.8,82529.2,15967.2,35423.7,13,16790.2,355000
2642,10333,4,45179.2,8684,62272.1,82571.9,15948.2,35461.3,13,16749.7,405000
2639,5740,4,42790.4,6638,60480.3,79955,14855.9,32894,0,16511.5,519100
2513,100,4,42367.2,6051,60167.7,79486.5,14696.7,32434.8,0,16485.8,407200
2738,6270,4,42322.2,6627,60138.5,79430.5,14684.2,32382.1,0,16483.9,453700
2626,44024,4,40875.2,7600,58616.1,77838,13446.9,30828.3,11,16431.8,550000
2130,9118,4,44873.2,5279,62102.2,82149.5,15665,35037.3,15,16587.5,359900
3225,41903,4,41383,9940,59136.5,78319.8,13954,31284.4,13,16331.3,670000
1850,0,4,45094.6,4750,62348.1,82277.7,15562.6,35146,15,16411.8,346400
2537,3162,4,45226,6320,62485.9,82364.1,15529.3,35223.3,14,16335.1,399900
3208,3840,4,42139.8,6376,59909.6,79024.9,14252.4,31948.5,0,16133.5,505000
2422,2400,4,40097,7611,57636.2,76741.8,12388.9,29720.2,27,16050.4,311300
2844,1680,4,42227.6,6376,59949.6,79007.4,14085.7,31913.7,0,15956.7,475000
2556,40640,4,42094.8,6376,59802.3,78858.8,14040.4,31767.8,0,15948.6,450000
2143,3360,4,42050.5,6376,59753.2,78809.3,14025.7,31719.3,0,15945.9,415000
2688,39975,4,41987.3,6450,59660.7,78702.9,13994.5,31614.8,0,15940,403000
2484,42076,4,44118.3,6900,61737.2,81020.5,14761.2,33885.3,11,15991.5,362000
2509,45286,4,43970.8,6900,61627.2,80857,14690.9,33724.3,10,15977.2,485000
1660,1795,4,44964.5,4950,62386.4,81929.5,15125,34775.7,14,16037.4,298000
2484,87918,4,44145.2,7348,61781.9,81014.9,14710.8,33876,11,15928.8,470000
3597,3454,4,39876.3,24394,57331.7,76349.1,12047.5,29293,26,15657,535000
3317,3700,4,44157.4,6120,61873,80896.1,14466.4,33739,0,15699.7,529000
3317,0,4,44029.1,6120,61777.3,80753.4,14404.6,33598.2,0,15687.7,480000
3317,0,4,43902.8,6112,61669.1,80616.6,14353.3,33465,0,15679,487000
3071,20050,4,44373.6,6000,62050.7,81114.3,14550.6,33953,0,15705.8,485000
3003,2720,4,44284.3,6000,61984.1,81015.1,14506.2,33855.1,0,15695.9,435000
2660,504,4,42589.2,6000,60221.6,79161.5,13838.7,32034.3,12,15640.7,371500
3071,0,4,44311.5,6000,62028.8,81007.2,14452.4,33842.5,0,15636.2,482500
2141,1820,4,42307.9,6000,59889.6,78807,13673.8,31680.4,13,15564.5,355000
3003,0,4,44218.6,6370,61973.8,80878.4,14344.8,33710.7,0,15565.2,517000
3071,0,4,44338.6,6250,62073.6,80974.6,14387.5,33805.6,0,15574.1,416900
3317,0,4,43974.4,6112,61700.5,80597.2,14223.1,33433.3,0,15542.6,539000
3191,11200,4,41790.4,11250,59267.7,78122.6,13272.2,30986.8,16,15293.9,540000
3605,55499,4,42026.1,12311,59491.8,78323.5,13326.8,31184.5,15,15308.8,615000
2366,35882,4,42300.9,5426,59789,78613.5,13368,31465.8,13,15285.9,350000
2738,30567,4,40986.5,8119,58323.4,77136.3,12911.2,30013.2,25,15197.8,410000
2122,2318,4,45669.5,5000,63295.7,82126.2,14465.9,34902.1,13,15153.5,375000
2555,34402,4,41297.8,6895,58568.7,77279.8,12734.9,30125.3,11,14893.7,4e+05
2529,0,4,44855.8,5000,62473.9,81175.7,13965.3,33959.4,14,14986.7,425000
2454,1667,4,45664.6,5175,63346.2,82037.4,14344,34808.2,9,15046.2,425000
2116,42593,4,40480.6,8590,57541.8,76143.6,11984.8,28983.6,27,14583.5,380000
2511,0,4,40771.9,6449,57858.7,76451.8,12293.4,29283.5,19,14552.1,420000
2716,63415,4,37132.7,13237,54957.9,75720.9,10775,29260.7,6,19316.6,545000
3434,29342,4,37459.1,10476,55284.2,76044.4,11114.3,29556.8,21,19282.9,585000
2382,27864,4,35773.1,14753,53596.6,74241,9269.2,27866.7,35,19256.9,345000
2336,40164,4,37986.4,5778,55714.4,76554,11656.3,30017,17,19193.8,460000
1555,2117,4,34780.8,5235,52597.9,73030.4,8065.9,26701.5,30,19042.9,270000
3386,118,4,36189,9000,54011.9,74510.5,9599.9,28060.9,13,18990.1,515000
3215,36587,4,37462.5,13939,55287.2,75766.2,10915.6,29209.8,31,18831,365000
1297,3426,4,36141.8,5400,53962,74266.9,9402.1,27778.5,6,18717.9,293000
4953,59407,4,32951.8,30492,50655.5,70763,5814.2,24529.9,31,18581.7,751750
1448,7723,4,36216.9,5399,54034.2,74159.7,9343.1,27623.3,11,18440.5,3e+05
1482,2058,4,35563.9,3803,53374.8,73375.4,8552.5,26874.6,10,18360.9,310000
2856,538,4,36100.8,7828,53914.8,73916.4,9122.3,27364.6,29,18284.4,401200
1539,800,4,35716.5,3442,53527.2,73489.1,8681.7,26967.1,6,18294.3,315000
1776,7021,4,35293.4,5212,53100.5,73018.1,8208.7,26516.3,27,18237.8,339000
3312,39464,4,35539.3,15154,53228.3,72995.3,8252.3,26420.3,29,17836.3,616600
2952,28664,4,35813.4,8049,53535.5,73305.1,8571.9,26708.6,18,17857.7,450000
2748,42586,4,33021.8,12675,50319.3,70075.2,5294.8,23664,31,17562.2,470000
2666,0,4,38224.9,8186,56043,75808,11157.9,29047.6,16,17674.5,455000
4280,10855,4,36356.8,27442,54088.7,73763.5,9100.8,27076.7,22,17518.3,725000
5350,34697,4,35729.4,27442,53382.3,73057.4,8383.6,26404.6,11,17484,1242500
3908,6143,4,37726.9,16988,55496.4,75070.9,10470.2,28285.1,13,17305.3,550000
2282,25851,4,37632.5,8333,55293.9,74800.7,10216.1,28006.6,26,17182.6,385000
3172,5628,4,38389.2,31363,56002.7,75338.1,10869.7,28428.6,35,16553.8,594000
3952,0,4,37371.3,13098,54804.5,74129.9,9627.2,27280.8,14,16605.5,770000
3929,32692,4,37181.7,13098,54588.8,73904.4,9407.3,27055.6,14,16594,765000
3135,29780,4,33751.6,11830,50687.8,70025.2,5454.7,23365.5,9,16443.5,632000
3410,65154,4,38200.4,12497,55491.8,74578.8,10202.2,27613.2,1,15956.6,735000
3508,7457,4,38237.5,12499,55506.5,74569,10202.3,27594.6,13,15888.9,569000
4200,38597,4,38891.1,27181,56219.6,75227,10913.8,28196.5,28,15598.7,790000
4594,41048,4,35723.5,27878,52545.4,71515.5,7141.8,24611.2,35,15583,775000
1837,8464,4,37836.3,6041,54874.3,73771.4,9460.3,26762.9,29,15436.5,341000
3648,43213,4,39299.9,8978,56441.5,75263.5,11004.2,28189.1,11,15196.8,650000
4102,4466,4,35442.8,30492,52006.5,70789.4,6480.6,23836.8,33,15061,660000
2402,33427,4,39122.3,7500,56204.3,74975.7,10731.4,27893.3,25,15086.7,385000
1524,4560,4,37079.2,6000,53858.5,72616.6,8344.5,25593.3,6,15027.6,335000
2475,2424,4,39145.8,7500,56207.6,74965.4,10731.6,27874.6,15,15007.6,435000
1690,7693,4,36909.9,6312,53630.3,72365.8,8093.5,25347.4,29,14942.4,315000
2022,39532,4,39740.3,6000,56805.4,75492.9,11296.3,28367.6,15,14803.1,380000
1700,4550,4,38195.2,4523,55046.8,73722.5,9502.5,26637.8,29,14794.5,315000
1440,0,4,37171,8864,53842.2,72499,8259.7,25449,33,14741.6,265000
1728,2064,4,39740,6000,56767.7,75419.6,11235.6,28285.9,16,14700.6,325000
4742,33465,4,35133.5,30492,51453.8,70071.7,5815.3,23082.1,39,14579.1,582800
1593,7480,4,37441.3,5625,54067.2,72629.5,8439.5,25535.2,33,14448.8,268000
1419,2776,4,37683.1,4500,54295.3,72818.6,8643,25709.7,11,14364.6,3e+05
3719,37129,4,40102,9525,57033,75553.7,11418.5,28383.4,11,14340.2,445000
2157,1600,4,30662.1,7500,48229.5,68532.2,3433.2,22637,23,18963.1,357000
1775,3807,4,30909.4,8866,48408.5,68621,3576.3,22644.9,53,18725.3,325000
2079,4535,4,30307.8,8000,47709.2,67925.9,2864.6,22024,52,18705.5,335000
1761,664,4,30854.3,8000,48122.1,68153.5,3200.7,22082.2,54,18218.6,315000
2023,5300,4,31896.4,7500,49289,69278.1,4365.4,23081.6,50,18177,330000
1925,4679,4,30098.2,7900,47196.9,67208.1,2246.4,21216.6,15,18135.9,4e+05
1530,760,4,30852.3,7500,48073.5,68066.2,3132.2,21974.5,54,18114.4,240000
3107,38696,4,29544.1,11775,46498.1,66489.4,1516.3,20570.3,35,18063.1,470000
2154,3777,4,30251.5,7500,47318.9,67283.2,2347,21248.5,54,18024,315000
2362,30984,4,32079.8,7962,49418.7,69328.4,4461.8,23067.4,32,17947.2,356000
1657,32020,4,30928.5,8000,48040.4,67935.6,3049.2,21784.7,53,17856.5,313000
1808,7921,4,31919,7600,49133.7,68986.2,4131.8,22724.3,52,17755.4,280000
1956,7212,4,31064.5,8512,48134.2,67976,3117,21783.5,51,17721.3,340000
2439,39432,4,31852.4,10000,49004.9,68815.3,3979.1,22537.4,52,17642.8,405000
1691,10798,4,30873.9,8000,47824,67599.4,2765.1,21395.7,54,17547,318500
2569,32099,4,29364.6,9625,46023.5,65807.9,934.2,19787.5,56,17497.2,359900
974,2834,4,29233.2,9515,45871.2,65660.6,783.7,19656.8,26,17493.1,310000
2185,285,4,32623,9000,49791,69488.7,4728.6,23079.8,50,17404.5,334000
2043,1149,4,31695.6,10000,48608.4,68245.1,3483.8,21901.6,51,17188.3,395000
2285,9357,4,31841.1,10000,48726.1,68318.2,3579.7,21939.8,50,17075,425000
1667,17991,4,31607.8,7500,48395.1,67924.1,3217.7,21522.2,11,16905.1,395000
2337,5702,4,29879.4,7500,46306.4,65827.7,1082.6,19606,55,16836.5,360000
1008,1162,4,30350.3,7500,46749.8,66172.9,1484,19849.8,54,16600.5,2e+05
1673,32588,4,31435.9,9500,48016,67410.1,2758.4,20964.1,54,16541.4,305000
1288,3154,4,32262.8,10000,48913,68236.9,3635,21691.4,52,16409.1,270000
2143,2367,4,33155.5,8000,49827.7,69031,4508,22362.1,50,16088.2,368000
2194,27360,4,31534.4,11700,47605,66557.8,2090.3,19923.3,27,15405.1,380000
1992,413,4,30977.3,9000,46866.2,65799,1331.4,19197.2,48,15387.6,335000
1856,3055,4,30518,7500,46171.5,65003.2,563.6,18401.7,48,15135.7,327000
1662,24223,4,32129.3,7500,48110.3,66919.7,2526.3,20173.8,53,15091.1,325000
1488,2696,4,32494.5,7500,48540,67337.8,2959,20557.2,52,15035,315000
1580,1347,4,31574.3,10000,47397.8,66189.5,1781.3,19491.6,47,14958.9,338000
1490,1499,4,34211.8,8000,50546.8,69314.6,4984.7,22419.2,49,14956.8,312000
1160,17744,4,33984.2,11323,50277.1,69043.5,4709.7,22158.7,48,14946.1,300500
1243,3146,4,32304.9,8000,48245.9,66994.2,2627.2,20212.3,52,14933.6,218000
1465,8594,4,31720.1,7751,47491.2,66197.6,1823.9,19454,15,14845,348000
1635,0,4,30685.5,8000,46186.3,64873.2,488.7,18199.6,11,14793.8,369000
1640,12912,4,34289.7,7500,50513.3,69178.1,4885.5,22245.7,49,14694.5,309000
2112,29391,4,33157.1,9000,49156.7,67809.1,3497.8,20934.3,52,14668.1,349000
1462,787,4,30778.3,7500,46217.5,64841.8,481.3,18135.8,48,14643.9,290000
1878,718,4,31402.7,7875,46969.8,65594.4,1240.4,18847.1,48,14620.7,350000
1895,20638,4,33646.8,9000,49697.7,68321.3,4027.1,21412.1,49,14590.8,375000
2061,3526,4,33280.6,10386,49179.9,67729,3458.4,20809.4,49,14391.1,360000
1895,3542,4,32243.5,9496,47896.7,66394.1,2105.2,19535.3,49,14364.9,294000
2235,23900,4,33881.8,7500,49721.9,68131.9,3917.3,21139.3,49,14044.9,340000
1949,908,4,31311,7750,46543.2,64920.2,652.9,18077.7,48,14035.1,315000
